ID,TARGET
2862,0.0
28628,0.0
28629,0.0
28630,0.0
28631,0.0
3336,0.0
333,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
134000,95.25
134001,95.25
134002,95.25
134003,95.25
134004,95.25
134005,95.25
134006,95.25
13400,95.25
4082,0.0
4083,0.0
4084,0.0
4085,0.0
4086,0.0
408,0.0
4088,0.0
4089,0.0
82568,15.25
82569,15.25
8250,15.25
8251,15.25
8252,15.25
8253,15.25
8254,15.25
8255,15.25
21328,0.0
21329,0.0
21330,0.0
21331,0.0
21332,0.0
21333,0.0
21334,0.0
21335,0.0
135904,0.0
135905,0.0
135906,0.0
13590,0.0
135908,0.0
135909,0.0
135910,0.0
135911,0.0
108800,0.0
108801,0.0
108802,0.0
108803,0.0
108804,0.0
108805,0.0
108806,0.0
10880,0.0
106,0.0
10,0.0
108,0.0
109,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
51424,0.0
51425,0.0
51426,0.0
5142,0.0
51428,0.0
51429,0.0
51430,0.0
51431,0.0
61888,0.0
61889,0.0
61890,0.0
61891,0.0
61892,0.0
61893,0.0
61894,0.0
61895,0.0
122168,0.0
122169,0.0
12210,0.0
12211,0.0
12212,0.0
12213,0.0
12214,0.0
12215,0.0
6240,0.0
6241,0.0
6242,0.0
6243,0.0
6244,0.0
6245,0.0
6246,0.0
624,0.0
28400,0.0
28401,0.0
28402,0.0
28403,0.0
28404,0.0
28405,0.0
28406,0.0
2840,0.0
88136,448.0
8813,448.0
88138,448.0
88139,448.0
88140,448.0
88141,448.0
88142,448.0
88143,448.0
134224,0.0
134225,0.0
134226,0.0
13422,0.0
134228,0.0
134229,0.0
134230,0.0
134231,0.0
23168,0.0
23169,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.0
2314,0.0
2315,0.0
13928,5.5
13929,5.5
13930,5.5
13931,5.5
13932,5.5
13933,5.5
13934,5.5
13935,5.5
40968,8.5
40969,8.5
4090,8.5
4091,8.5
4092,8.5
4093,8.5
4094,8.5
4095,8.5
8242,0.0
8243,0.0
8244,0.0
8245,0.0
8246,0.0
824,0.0
8248,0.0
8249,0.0
1024,0.0
1025,0.0
1026,0.0
102,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
138400,5.5
138401,5.5
138402,5.5
138403,5.5
138404,5.5
138405,5.5
138406,5.5
13840,5.5
4516,0.0
451,0.0
4518,0.0
4519,0.0
45180,0.0
45181,0.0
45182,0.0
45183,0.0
144264,29.5
144265,29.5
144266,29.5
14426,29.5
144268,29.5
144269,29.5
14420,29.5
14421,29.5
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
364,0.0
3648,0.0
3649,0.0
25888,26.5
25889,26.5
25890,26.5
25891,26.5
25892,26.5
25893,26.5
25894,26.5
25895,26.5
94168,0.0
94169,0.0
9410,0.0
9411,0.0
9412,0.0
9413,0.0
9414,0.0
9415,0.0
98224,0.0
98225,0.0
98226,0.0
9822,0.0
98228,0.0
98229,0.0
98230,0.0
98231,0.0
56400,16.5
56401,16.5
56402,16.5
56403,16.5
56404,16.5
56405,16.5
56406,16.5
5640,16.5
124136,3.5
12413,3.5
124138,3.5
124139,3.5
124140,3.5
124141,3.5
124142,3.5
124143,3.5
66904,30.5
66905,30.5
66906,30.5
6690,30.5
66908,30.5
66909,30.5
66910,30.5
66911,30.5
11682,0.0
11683,0.0
11684,0.0
11685,0.0
11686,0.0
1168,0.0
11688,0.0
11689,0.0
105328,0.0
105329,0.0
105330,0.0
105331,0.0
105332,0.0
105333,0.0
105334,0.0
105335,0.0
11368,0.0
11369,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
56352,15.5
56353,15.5
56354,15.5
56355,15.5
56356,15.5
5635,15.5
56358,15.5
56359,15.5
6016,0.0
601,0.0
6018,0.0
6019,0.0
6020,0.0
6021,0.0
6022,0.0
6023,0.0
124024,0.0
124025,0.0
124026,0.0
12402,0.0
124028,0.0
124029,0.0
124030,0.0
124031,0.0
2552,8.0
2553,8.0
2554,8.0
2555,8.0
2556,8.0
255,8.0
2558,8.0
2559,8.0
10536,0.0
1053,0.0
10538,0.0
10539,0.0
105380,0.0
105381,0.0
105382,0.0
105383,0.0
11480,0.0
11481,0.0
11482,0.0
11483,0.0
11484,0.0
11485,0.0
11486,0.0
1148,0.0
138512,6.5
138513,6.5
138514,6.5
138515,6.5
138516,6.5
13851,6.5
138518,6.5
138519,6.5
144216,0.0
14421,0.0
144218,0.0
144219,0.0
144220,0.0
144221,0.0
144222,0.0
144223,0.0
45224,0.0
45225,0.0
45226,0.0
4522,0.0
45228,0.0
45229,0.0
45230,0.0
45231,0.0
256,0.0
25,0.0
258,0.0
259,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
94120,0.0
94121,0.0
94122,0.0
94123,0.0
94124,0.0
94125,0.0
94126,0.0
9412,0.0
28352,0.0
28353,0.0
28354,0.0
28355,0.0
28356,0.0
2835,0.0
28358,0.0
28359,0.0
88024,0.0
88025,0.0
88026,0.0
8802,0.0
88028,0.0
88029,0.0
88030,0.0
88031,0.0
23056,1.5
2305,1.5
23058,1.5
23059,1.5
23060,1.5
23061,1.5
23062,1.5
23063,1.5
1396,0.0
139,0.0
1398,0.0
1399,0.0
13980,0.0
13981,0.0
13982,0.0
13983,0.0
41080,0.0
41081,0.0
41082,0.0
41083,0.0
41084,0.0
41085,0.0
41086,0.0
4108,0.0
108912,0.0
108913,0.0
108914,0.0
108915,0.0
108916,0.0
10891,0.0
108918,0.0
108919,0.0
10824,4.5
10825,4.5
10826,4.5
1082,4.5
10828,4.5
10829,4.5
10830,4.5
10831,4.5
616,0.0
61,0.0
618,0.0
619,0.0
6180,0.0
6181,0.0
6182,0.0
6183,0.0
6288,0.0
6289,0.0
6290,0.0
6291,0.0
6292,0.0
6293,0.0
6294,0.0
6295,0.0
122120,0.0
122121,0.0
122122,0.0
122123,0.0
122124,0.0
122125,0.0
122126,0.0
12212,0.0
110616,0.0
11061,0.0
110618,0.0
110619,0.0
110620,0.0
110621,0.0
110622,0.0
110623,0.0
63288,0.0
63289,0.0
63290,0.0
63291,0.0
63292,0.0
63293,0.0
63294,0.0
63295,0.0
113520,0.0
113521,0.0
113522,0.0
113523,0.0
113524,0.0
113525,0.0
113526,0.0
11352,0.0
139992,0.0
139993,0.0
139994,0.0
139995,0.0
139996,0.0
13999,0.0
139998,0.0
139999,0.0
22952,0.0
22953,0.0
22954,0.0
22955,0.0
22956,0.0
2295,0.0
22958,0.0
22959,0.0
134296,12.5
13429,12.5
134298,12.5
134299,12.5
134300,12.5
134301,12.5
134302,12.5
134303,12.5
46880,0.0
46881,0.0
46882,0.0
46883,0.0
46884,0.0
46885,0.0
46886,0.0
4688,0.0
83920,0.0
83921,0.0
83922,0.0
83923,0.0
83924,0.0
83925,0.0
83926,0.0
8392,0.0
95648,0.0
95649,0.0
95650,0.0
95651,0.0
95652,0.0
95653,0.0
95654,0.0
95655,0.0
2656,1.5
265,1.5
2658,1.5
2659,1.5
2660,1.5
2661,1.5
2662,1.5
2663,1.5
105592,0.0
105593,0.0
105594,0.0
105595,0.0
105596,0.0
10559,0.0
105598,0.0
105599,0.0
98296,11.5
9829,11.5
98298,11.5
98299,11.5
98300,11.5
98301,11.5
98302,11.5
98303,11.5
268,0.0
269,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
98344,3.25
98345,3.25
98346,3.25
9834,3.25
98348,3.25
98349,3.25
98350,3.25
98351,3.25
6104,0.0
6105,0.0
6106,0.0
610,0.0
6108,0.0
6109,0.0
6110,0.0
6111,0.0
46992,0.0
46993,0.0
46994,0.0
46995,0.0
46996,0.0
4699,0.0
46998,0.0
46999,0.0
8382,0.0
8383,0.0
8384,0.0
8385,0.0
8386,0.0
838,0.0
8388,0.0
8389,0.0
95536,0.0
9553,0.0
95538,0.0
95539,0.0
95540,0.0
95541,0.0
95542,0.0
95543,0.0
134344,0.5
134345,0.5
134346,0.5
13434,0.5
134348,0.5
134349,0.5
134350,0.5
134351,0.5
110664,19.5
110665,19.5
110666,19.5
11066,19.5
110668,19.5
110669,19.5
11060,19.5
11061,19.5
9424,0.0
9425,0.0
9426,0.0
942,0.0
9428,0.0
9429,0.0
9430,0.0
9431,0.0
5104,0.0
5105,0.0
5106,0.0
510,0.0
5108,0.0
5109,0.0
5110,0.0
5111,0.0
63240,0.0
63241,0.0
63242,0.0
63243,0.0
63244,0.0
63245,0.0
63246,0.0
6324,0.0
11342,0.0
11343,0.0
11344,0.0
11345,0.0
11346,0.0
1134,0.0
11348,0.0
11349,0.0
13504,0.0
13505,0.0
13506,0.0
1350,0.0
13508,0.0
13509,0.0
13510,0.0
13511,0.0
2844,0.0
2845,0.0
2846,0.0
284,0.0
2848,0.0
2849,0.0
2850,0.0
2851,0.0
22840,0.0
22841,0.0
22842,0.0
22843,0.0
22844,0.0
22845,0.0
22846,0.0
2284,0.0
9200,0.0
9201,0.0
9202,0.0
9203,0.0
9204,0.0
9205,0.0
9206,0.0
920,0.0
4880,0.0
4881,0.0
4882,0.0
4883,0.0
4884,0.0
4885,0.0
4886,0.0
488,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
110,0.0
1108,0.0
1109,0.0
04,0.0
05,0.0
06,0.0
0,0.0
08,0.0
09,0.0
10,0.0
11,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
118496,0.0
11849,0.0
118498,0.0
118499,0.0
118500,0.0
118501,0.0
118502,0.0
118503,0.0
5644,.0
5645,.0
5646,.0
564,.0
5648,.0
5649,.0
5650,.0
5651,.0
4542,0.0
4543,0.0
4544,0.0
4545,0.0
4546,0.0
454,0.0
4548,0.0
4549,0.0
4684,0.0
4685,0.0
4686,0.0
468,0.0
4688,0.0
4689,0.0
4690,0.0
4691,0.0
45520,0.0
45521,0.0
45522,0.0
45523,0.0
45524,0.0
45525,0.0
45526,0.0
4552,0.0
51192,0.0
51193,0.0
51194,0.0
51195,0.0
51196,0.0
5119,0.0
51198,0.0
51199,0.0
1296,14.0
129,14.0
1298,14.0
1299,14.0
1300,14.0
1301,14.0
1302,14.0
1303,14.0
118448,0.0
118449,0.0
118450,0.0
118451,0.0
118452,0.0
118453,0.0
118454,0.0
118455,0.0
56696,0.0
5669,0.0
56698,0.0
56699,0.0
5600,0.0
5601,0.0
5602,0.0
5603,0.0
9312,0.0
9313,0.0
9314,0.0
9315,0.0
9316,0.0
931,0.0
9318,0.0
9319,0.0
63512,0.0
63513,0.0
63514,0.0
63515,0.0
63516,0.0
6351,0.0
63518,0.0
63519,0.0
11120,0.0
11121,0.0
11122,0.0
11123,0.0
11124,0.0
11125,0.0
11126,0.0
1112,0.0
4832,0.0
4833,0.0
4834,0.0
4835,0.0
4836,0.0
483,0.0
4838,0.0
4839,0.0
135816,0.0
13581,0.0
135818,0.0
135819,0.0
135820,0.0
135821,0.0
135822,0.0
135823,0.0
21592,0.0
21593,0.0
21594,0.0
21595,0.0
21596,0.0
2159,0.0
21598,0.0
21599,0.0
28696,0.0
2869,0.0
28698,0.0
28699,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
24064,358.5
24065,358.5
24066,358.5
2406,358.5
24068,358.5
24069,358.5
2400,358.5
2401,358.5
12960,0.0
12961,0.0
12962,0.0
12963,0.0
12964,0.0
12965,0.0
12966,0.0
1296,0.0
38136,0.0
3813,0.0
38138,0.0
38139,0.0
38140,0.0
38141,0.0
38142,0.0
38143,0.0
8112,0.0
8113,0.0
8114,0.0
8115,0.0
8116,0.0
811,0.0
8118,0.0
8119,0.0
43832,0.0
43833,0.0
43834,0.0
43835,0.0
43836,0.0
4383,0.0
43838,0.0
43839,0.0
18528,0.0
18529,0.0
18530,0.0
18531,0.0
18532,0.0
18533,0.0
18534,0.0
18535,0.0
85208,0.0
85209,0.0
85210,0.0
85211,0.0
85212,0.0
85213,0.0
85214,0.0
85215,0.0
106864,0.0
106865,0.0
106866,0.0
10686,0.0
106868,0.0
106869,0.0
10680,0.0
10681,0.0
49360,0.0
49361,0.0
49362,0.0
49363,0.0
49364,0.0
49365,0.0
49366,0.0
4936,0.0
3944,0.0
3945,0.0
3946,0.0
394,0.0
3948,0.0
3949,0.0
3950,0.0
3951,0.0
115496,0.0
11549,0.0
115498,0.0
115499,0.0
115500,0.0
115501,0.0
115502,0.0
115503,0.0
125832,0.0
125833,0.0
125834,0.0
125835,0.0
125836,0.0
12583,0.0
125838,0.0
125839,0.0
96368,0.0
96369,0.0
9630,0.0
9631,0.0
9632,0.0
9633,0.0
9634,0.0
9635,0.0
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,0.0
10165,0.0
10166,0.0
1016,0.0
60064,3.25
60065,3.25
60066,3.25
6006,3.25
60068,3.25
60069,3.25
6000,3.25
6001,3.25
52928,0.0
52929,0.0
52930,0.0
52931,0.0
52932,0.0
52933,0.0
52934,0.0
52935,0.0
6200,0.0
6201,0.0
6202,0.0
6203,0.0
6204,0.0
6205,0.0
6206,0.0
620,0.0
114808,0.0
114809,0.0
114810,0.0
114811,0.0
114812,0.0
114813,0.0
114814,0.0
114815,0.0
9432,3.0
9433,3.0
9434,3.0
9435,3.0
9436,3.0
943,3.0
9438,3.0
9439,3.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
196,0.0
81096,0.0
8109,0.0
81098,0.0
81099,0.0
81100,0.0
81101,0.0
81102,0.0
81103,0.0
141264,14.5
141265,14.5
141266,14.5
14126,14.5
141268,14.5
141269,14.5
14120,14.5
14121,14.5
132368,0.0
132369,0.0
13230,0.0
13231,0.0
13232,0.0
13233,0.0
13234,0.0
13235,0.0
32008,0.0
32009,0.0
32010,0.0
32011,0.0
32012,0.0
32013,0.0
32014,0.0
32015,0.0
143040,0.0
143041,0.0
143042,0.0
143043,0.0
143044,0.0
143045,0.0
143046,0.0
14304,0.0
89832,0.0
89833,0.0
89834,0.0
89835,0.0
89836,0.0
8983,0.0
89838,0.0
89839,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
191,0.0
1918,0.0
1919,0.0
80984,0.0
80985,0.0
80986,0.0
8098,0.0
80988,0.0
80989,0.0
80990,0.0
80991,0.0
132416,0.0
13241,0.0
132418,0.0
132419,0.0
132420,0.0
132421,0.0
132422,0.0
132423,0.0
32120,0.0
32121,0.0
32122,0.0
32123,0.0
32124,0.0
32125,0.0
32126,0.0
3212,0.0
143152,0.0
143153,0.0
143154,0.0
143155,0.0
143156,0.0
14315,0.0
143158,0.0
143159,0.0
10182,0.0
10183,0.0
10184,0.0
10185,0.0
10186,0.0
1018,0.0
10188,0.0
10189,0.0
52816,0.0
5281,0.0
52818,0.0
52819,0.0
52820,0.0
52821,0.0
52822,0.0
52823,0.0
11460,0.0
11461,0.0
11462,0.0
11463,0.0
11464,0.0
11465,0.0
11466,0.0
1146,0.0
6248,0.0
6249,0.0
6250,0.0
6251,0.0
6252,0.0
6253,0.0
6254,0.0
6255,0.0
49312,0.0
49313,0.0
49314,0.0
49315,0.0
49316,0.0
4931,0.0
49318,0.0
49319,0.0
115384,0.0
115385,0.0
115386,0.0
11538,0.0
115388,0.0
115389,0.0
115390,0.0
115391,0.0
4056,0.0
405,0.0
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,0.0
4063,0.0
65192,0.0
65193,0.0
65194,0.0
65195,0.0
65196,0.0
6519,0.0
65198,0.0
65199,0.0
96416,0.0
9641,0.0
96418,0.0
96419,0.0
96420,0.0
96421,0.0
96422,0.0
96423,0.0
12982,0.0
12983,0.0
12984,0.0
12985,0.0
12986,0.0
1298,0.0
12988,0.0
12989,0.0
38184,0.0
38185,0.0
38186,0.0
3818,0.0
38188,0.0
38189,0.0
38190,0.0
38191,0.0
18416,0.0
1841,0.0
18418,0.0
18419,0.0
18420,0.0
18421,0.0
18422,0.0
18423,0.0
85160,0.0
85161,0.0
85162,0.0
85163,0.0
85164,0.0
85165,0.0
85166,0.0
8516,0.0
12984,16.5
12985,16.5
12986,16.5
1298,16.5
12988,16.5
12989,16.5
12990,16.5
12991,16.5
106912,0.0
106913,0.0
106914,0.0
106915,0.0
106916,0.0
10691,0.0
106918,0.0
106919,0.0
12520,0.0
12521,0.0
12522,0.0
12523,0.0
12524,0.0
12525,0.0
12526,0.0
1252,0.0
65288,0.0
65289,0.0
65290,0.0
65291,0.0
65292,0.0
65293,0.0
65294,0.0
65295,0.0
58016,0.5
5801,0.5
58018,0.5
58019,0.5
58020,0.5
58021,0.5
58022,0.5
58023,0.5
92584,0.0
92585,0.0
92586,0.0
9258,0.0
92588,0.0
92589,0.0
92590,0.0
92591,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
242,0.0
2428,0.0
2429,0.0
43560,0.0
43561,0.0
43562,0.0
43563,0.0
43564,0.0
43565,0.0
43566,0.0
4356,0.0
136816,0.0
13681,0.0
136818,0.0
136819,0.0
136820,0.0
136821,0.0
136822,0.0
136823,0.0
39864,0.0
39865,0.0
39866,0.0
3986,0.0
39868,0.0
39869,0.0
3980,0.0
3981,0.0
42584,0.0
42585,0.0
42586,0.0
4258,0.0
42588,0.0
42589,0.0
42590,0.0
42591,0.0
141312,8.0
141313,8.0
141314,8.0
141315,8.0
141316,8.0
14131,8.0
141318,8.0
141319,8.0
8920,0.0
8921,0.0
8922,0.0
8923,0.0
8924,0.0
8925,0.0
8926,0.0
892,0.0
30016,11.0
3001,11.0
30018,11.0
30019,11.0
30020,11.0
30021,11.0
30022,11.0
30023,11.0
120584,0.0
120585,0.0
120586,0.0
12058,0.0
120588,0.0
120589,0.0
120590,0.0
120591,0.0
68856,0.0
6885,0.0
68858,0.0
68859,0.0
68860,0.0
68861,0.0
68862,0.0
68863,0.0
6022,0.0
6023,0.0
6024,0.0
6025,0.0
6026,0.0
602,0.0
6028,0.0
6029,0.0
6152,0.0
6153,0.0
6154,0.0
6155,0.0
6156,0.0
615,0.0
6158,0.0
6159,0.0
9160,0.0
9161,0.0
9162,0.0
9163,0.0
9164,0.0
9165,0.0
9166,0.0
916,0.0
10216,0.5
1021,0.5
10218,0.5
10219,0.5
10220,0.5
10221,0.5
10222,0.5
10223,0.5
101664,0.0
101665,0.0
101666,0.0
10166,0.0
101668,0.0
101669,0.0
10160,0.0
10161,0.0
68904,0.0
68905,0.0
68906,0.0
6890,0.0
68908,0.0
68909,0.0
68910,0.0
68911,0.0
120536,0.0
12053,0.0
120538,0.0
120539,0.0
120540,0.0
120541,0.0
120542,0.0
120543,0.0
60160,3.0
60161,3.0
60162,3.0
60163,3.0
60164,3.0
60165,3.0
60166,3.0
6016,3.0
115032,0.0
115033,0.0
115034,0.0
115035,0.0
115036,0.0
11503,0.0
115038,0.0
115039,0.0
9208,0.0
9209,0.0
9210,0.0
9211,0.0
9212,0.0
9213,0.0
9214,0.0
9215,0.0
10328,0.0
10329,0.0
10330,0.0
10331,0.0
10332,0.0
10333,0.0
10334,0.0
10335,0.0
19664,3.0
19665,3.0
19666,3.0
1966,3.0
19668,3.0
19669,3.0
1960,3.0
1961,3.0
42696,1.25
4269,1.25
42698,1.25
42699,1.25
4200,1.25
4201,1.25
4202,1.25
4203,1.25
141360,0.0
141361,0.0
141362,0.0
141363,0.0
141364,0.0
141365,0.0
141366,0.0
14136,0.0
32232,0.0
32233,0.0
32234,0.0
32235,0.0
32236,0.0
3223,0.0
32238,0.0
32239,0.0
89608,0.0
89609,0.0
89610,0.0
89611,0.0
89612,0.0
89613,0.0
89614,0.0
89615,0.0
29968,3.0
29969,3.0
2990,3.0
2991,3.0
2992,3.0
2993,3.0
2994,3.0
2995,3.0
92536,0.0
9253,0.0
92538,0.0
92539,0.0
92540,0.0
92541,0.0
92542,0.0
92543,0.0
24160,8.25
24161,8.25
24162,8.25
24163,8.25
24164,8.25
24165,8.25
24166,8.25
2416,8.25
129664,0.0
129665,0.0
129666,0.0
12966,0.0
129668,0.0
129669,0.0
12960,0.0
12961,0.0
43608,2.5
43609,2.5
43610,2.5
43611,2.5
43612,2.5
43613,2.5
43614,2.5
43615,2.5
136928,0.0
136929,0.0
136930,0.0
136931,0.0
136932,0.0
136933,0.0
136934,0.0
136935,0.0
85432,0.0
85433,0.0
85434,0.0
85435,0.0
85436,0.0
8543,0.0
85438,0.0
85439,0.0
3996,0.0
399,0.0
3998,0.0
3999,0.0
39980,0.0
39981,0.0
39982,0.0
39983,0.0
13096,0.0
1309,0.0
13098,0.0
13099,0.0
13100,0.0
13101,0.0
13102,0.0
13103,0.0
106960,0.0
106961,0.0
106962,0.0
106963,0.0
106964,0.0
106965,0.0
106966,0.0
10696,0.0
49264,0.0
49265,0.0
49266,0.0
4926,0.0
49268,0.0
49269,0.0
4920,0.0
4921,0.0
65400,0.0
65401,0.0
65402,0.0
65403,0.0
65404,0.0
65405,0.0
65406,0.0
6540,0.0
125608,0.0
125609,0.0
125610,0.0
125611,0.0
125612,0.0
125613,0.0
125614,0.0
125615,0.0
5968,0.0
5969,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
14432,0.0
14433,0.0
14434,0.0
14435,0.0
14436,0.0
1443,0.0
14438,0.0
14439,0.0
96680,0.0
96681,0.0
96682,0.0
96683,0.0
96684,0.0
96685,0.0
96686,0.0
9668,0.0
284,0.0
285,0.0
286,0.0
28,0.0
288,0.0
289,0.0
290,0.0
291,0.0
12456,0.0
1245,0.0
12458,0.0
12459,0.0
12460,0.0
12461,0.0
12462,0.0
12463,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
424,0.0
85536,0.0
8553,0.0
85538,0.0
85539,0.0
85540,0.0
85541,0.0
85542,0.0
85543,0.0
132680,0.0
132681,0.0
132682,0.0
132683,0.0
132684,0.0
132685,0.0
132686,0.0
13268,0.0
14244,0.0
14245,0.0
14246,0.0
1424,0.0
14248,0.0
14249,0.0
14250,0.0
14251,0.0
31800,0.0
31801,0.0
31802,0.0
31803,0.0
31804,0.0
31805,0.0
31806,0.0
3180,0.0
115136,0.0
11513,0.0
115138,0.0
115139,0.0
115140,0.0
115141,0.0
115142,0.0
115143,0.0
0560,0.0
0561,0.0
0562,0.0
0563,0.0
0564,0.0
0565,0.0
0566,0.0
056,0.0
115088,.5
115089,.5
115090,.5
115091,.5
115092,.5
115093,.5
115094,.5
115095,.5
062,0.0
063,0.0
064,0.0
065,0.0
066,0.0
06,0.0
068,0.0
069,0.0
54552,0.0
54553,0.0
54554,0.0
54555,0.0
54556,0.0
5455,0.0
54558,0.0
54559,0.0
12084,0.0
12085,0.0
12086,0.0
1208,0.0
12088,0.0
12089,0.0
12090,0.0
12091,0.0
13228,13.0
13229,13.0
13230,13.0
13231,13.0
13232,13.0
13233,13.0
13234,13.0
13235,13.0
142856,0.0
14285,0.0
142858,0.0
