ID,TARGET
361,11
362,60
363,50
364,7
365,5
366,0
367,1
368,31
369,34
370,2
371,28
372,23
373,31
374,61
375,39
376,22
377,50
378,58
379,25
380,58
381,40
382,32
383,51
384,33
385,58
386,5
387,38
388,48
389,60
390,10
391,28
392,13
393,23
394,0
395,3
396,17
397,27
398,6
399,60
400,39
401,40
402,63
403,14
404,14
405,58
406,24
407,60
408,15
409,16
410,50
411,55
412,0
413,28
414,2
415,18
416,61
417,36
418,44
419,32
420,42
421,52
422,42
423,24
424,28
425,49
426,22
427,37
428,18
429,40
430,43
431,42
432,18
433,34
434,13
435,3
436,1
437,32
438,47
439,49
440,17
441,14
442,60
443,40
444,52
445,29
446,14
447,12
448,47
449,23
450,60
451,26
452,23
453,29
454,4
455,26
456,51
457,11
458,1
459,5
460,2
461,48
462,20
463,6
464,14
465,51
466,43
467,21
468,53
469,17
470,0
471,5
472,54
473,31
474,0
475,36
476,31
477,45
478,4
479,20
480,20
481,9
482,57
483,6
484,21
485,58
486,7
487,31
488,14
489,54
490,44
491,50
492,51
493,2
494,9
495,6
496,53
497,27
498,62
499,46
500,55
501,2
502,63
503,42
504,26
505,22
506,25
507,30
508,57
509,10
510,22
511,28
512,54
513,61
514,2
515,54
516,4
517,11
518,62
519,1
520,12
521,28
522,4
523,60
524,15
525,13
526,21
527,42
528,15
529,28
530,44
531,58
532,30
533,32
534,37
535,2
536,57
537,3
538,34
539,13
540,38
541,11
542,20
543,63
544,44
545,19
546,52
547,9
548,33
549,10
550,39
551,60
552,55
553,16
554,39
555,33
556,49
557,59
558,50
559,54
560,52
561,38
562,15
563,20
564,31
565,36
566,42
567,28
568,47
569,16
570,52
571,62
572,5
573,18
574,12
575,46
576,29
577,54
578,53
579,60
580,32
581,57
582,35
583,59
584,41
585,13
586,38
587,15
588,32
589,17
590,48
591,34
592,55
593,51
594,60
595,34
596,48
597,29
598,54
599,27
600,13
601,11
602,51
603,27
604,29
605,18
606,36
607,16
608,36
609,25
610,2
611,49
612,48
613,54
614,7
615,59
616,60
617,48
618,19
619,37
620,17
621,57
622,62
623,24
624,7
625,22
626,34
627,11
628,7
629,16
630,21
631,36
632,30
633,17
634,33
635,4
636,5
637,41
638,28
639,37
640,40
641,57
642,8
643,43
644,63
645,29
646,40
647,46
648,19
649,37
650,31
651,48
652,63
653,32
654,26
655,24
656,11
657,32
658,15
659,49
660,9
661,36
662,10
663,27
664,14
665,49
666,7
667,52
668,35
669,3
670,26
671,40
672,39
673,5
674,46
675,33
676,39
677,19
678,59
679,37
680,21
681,41
682,40
683,62
684,42
685,44
686,60
687,0
688,31
689,3
690,47
691,22
692,49
693,5
694,4
695,48
696,27
697,7
698,34
699,61
700,9
701,36
702,9
703,15
704,12
705,41
706,25
707,38
708,30
709,54
710,20
711,55
712,20
713,59
714,42
715,20
716,36
717,37
718,47
719,30
720,58
721,8
722,34
723,6
724,19
725,60
726,50
727,34
728,60
729,21
730,5
731,30
732,55
733,43
734,25
735,44
736,51
737,34
738,63
739,24
740,34
741,56
742,37
743,50
744,38
745,34
746,63
747,42
748,43
749,27
750,12
751,15
752,53
753,29
754,15
755,39
756,59
757,25
758,29
759,3
760,32
761,19
762,12
763,49
764,4
765,11
766,54
767,53
768,2
769,44
770,63
771,47
772,33
773,0
774,44
775,32
776,16
777,12
778,60
779,53
780,44
781,28
782,41
783,52
784,39
785,7
786,42
787,3
788,47
789,14
790,41
791,46
792,23
793,56
794,36
795,57
796,1
797,27
798,44
799,63
800,56
801,20
802,13
803,18
804,60
805,28
806,20
807,59
808,40
809,19
810,30
811,54
812,24
813,37
814,14
815,1
816,63
817,41
818,56
819,4
820,45
821,36
822,43
823,38
824,43
825,36
826,60
827,21
828,26
829,3
830,18
831,13
832,1
833,49
834,54
835,58
836,36
837,40
838,50
839,53
840,10
841,44
842,41
843,2
844,30
845,47
846,20
847,34
848,57
849,63
850,59
851,1
852,31
853,6
854,26
855,54
856,5
857,48
858,45
859,5
860,10
861,21
862,15
863,47
864,28
865,57
866,34
867,21
868,3
869,2
870,57
871,0
872,23
873,25
874,62
875,22
876,11
877,29
878,42
879,4
880,23
881,3
882,20
883,22
884,53
885,27
886,28
887,39
888,28
889,44
890,13
891,31
892,10
893,16
894,12
895,33
896,47
897,54
898,23
899,16
900,6
901,62
902,32
903,0
904,52
905,7
906,39
907,10
908,47
909,18
910,44
911,27
912,57
913,33
914,27
915,32
916,17
917,42
918,10
919,36
920,40
921,21
922,35
923,33
924,59
925,52
926,6
927,52
928,17
929,5
930,61
931,30
932,29
933,39
934,16
935,22
936,49
937,63
938,5
939,54
940,15
941,55
942,16
943,11
944,63
945,32
946,56
947,24
948,45
949,53
950,19
951,30
952,17
953,10
954,31
955,56
956,9
957,27
958,29
959,56
960,14
961,31
962,43
963,40
964,52
965,48
966,51
967,25
968,48
969,3
970,62
971,33
972,58
973,40
974,30
975,56
976,49
977,6
978,24
979,25
980,18
981,35
982,43
983,45
984,57
985,17
986,45
987,25
988,12
989,25
990,57
991,41
992,35
993,20
994,11
995,53
996,25
997,62
998,1
999,19
1000,4
1001,31
1002,44
1003,12
1004,47
1005,47
1006,47
1007,31
1008,45
1009,55
1010,29
1011,49
1012,28
1013,33
1014,63
1015,61
1016,43
1017,16
1018,21
1019,18
1020,35
1021,59
1022,47
1023,37
1024,28
1025,8
1026,51
1027,51
1028,58
1029,58
1030,15
1031,48
1032,25
1033,23
1034,20
1035,28
1036,19
1037,32
1038,63
1039,7
1040,44
1041,27
1042,7
1043,31
1044,56
1045,23
1046,20
1047,16
1048,48
1049,3
1050,54
1051,25
1052,43
1053,26
1054,35
1055,0
1056,22
1057,12
1058,0
1059,63
1060,17
1061,42
1062,5
1063,28
1064,49
1065,6
1066,22
1067,4
1068,51
1069,6
1070,7
1071,24
1072,44
1073,63
1074,23
1075,53
1076,63
1077,41
1078,12
1079,48
1080,61
1081,9
1082,20
1083,46
1084,42
1085,55
1086,48
1087,52
1088,49
1089,54
1090,45
1091,35
1092,13
1093,63
1094,3
1095,45
1096,26
1097,60
1098,37
1099,33
1100,20
1101,22
1102,47
1103,12
1104,41
1105,6
1106,8
1107,41
1108,4
1109,62
1110,19
1111,1
1112,57
1113,31
1114,23
1115,30
1116,6
1117,49
1118,48
1119,34
1120,13
1121,25
1122,45
1123,16
1124,58
1125,3
1126,49
1127,35
1128,54
1129,29
1130,0
1131,31
1132,13
1133,22
1134,7
1135,5
1136,26
1137,23
1138,29
1139,59
1140,55
1141,12
1142,25
1143,62
1144,19
1145,11
1146,0
1147,18
1148,49
1149,9
1150,53
1151,44
1152,29
1153,30
1154,52
1155,5
1156,17
1157,25
1158,31
1159,52
1160,37
1161,37
1162,1
1163,21
1164,54
1165,29
1166,40
1167,10
1168,39
1169,8
1170,26
1171,47
1172,35
1173,31
1174,27
1175,48
1176,63
1177,31
1178,6
1179,37
1180,32
1181,48
1182,34
1183,29
1184,54
1185,41
1186,54
1187,62
1188,19
1189,56
1190,35
1191,40
1192,15
1193,14
1194,12
1195,14
1196,45
1197,21
1198,29
1199,9
1200,5
1201,38
1202,1
1203,29
1204,7
1205,31
1206,55
1207,6
1208,0
1209,21
1210,20
1211,32
1212,26
1213,50
1214,43
1215,50
1216,57
1217,29
1218,15
1219,58
1220,61
1221,27
1222,53
1223,21
1224,59
1225,36
1226,6
1227,37
1228,3
1229,22
1230,40
1231,39
1232,22
1233,46
1234,58
1235,40
1236,2
1237,10
1238,20
1239,43
1240,37
1241,34
1242,10
1243,46
1244,59
1245,49
1246,27
1247,5
1248,59
1249,10
1250,28
1251,34
1252,56
1253,39
1254,59
1255,2
1256,41
1257,51
1258,48
1259,41
1260,16
1261,43
1262,25
1263,52
1264,26
1265,35
1266,15
1267,60
1268,25
1269,5
1270,31
1271,46
1272,19
1273,1
1274,62
1275,42
1276,4
1277,58
1278,53
1279,15
1280,46
1281,55
1282,7
1283,26
1284,17
1285,47
1286,4
1287,33
1288,7
1289,6
1290,52
1291,45
1292,56
1293,14
1294,8
1295,24
1296,28
1297,39
1298,36
1299,51
1300,58
1301,20
1302,25
1303,57
1304,37
1305,37
1306,11
1307,18
1308,30
1309,25
1310,35
1311,23
1312,53
1313,39
1314,30
1315,47
1316,36
1317,34
1318,52
1319,42
1320,51
1321,15
1322,7
1323,4
1324,21
1325,21
1326,21
1327,41
1328,42
1329,28
1330,26
1331,49
1332,48
1333,53
1334,55
1335,11
1336,26
1337,24
1338,14
1339,10
1340,50
1341,41
1342,55
1343,54
1344,25
1345,37
1346,11
1347,25
1348,30
1349,27
1350,2
1351,35
1352,22
1353,11
1354,23
1355,2
1356,35
1357,3
1358,24
1359,16
1360,20
1361,49
1362,0
1363,15
1364,52
1365,17
1366,14
1367,56
1368,25
1369,9
1370,51
1371,13
1372,23
1373,13
1374,58
1375,20
1376,50
1377,11
1378,56
1379,56
1380,2
1381,23
1382,61
1383,62
1384,56
1385,16
1386,58
1387,29
1388,48
1389,12
1390,1
1391,23
1392,38
1393,6
1394,10
1395,60
1396,36
1397,14
1398,27
1399,57
1400,23
1401,13
1402,24
1403,13
1404,50
1405,35
1406,19
1407,47
1408,45
1409,24
1410,6
1411,50
1412,29
1413,54
1414,8
1415,48
1416,31
1417,21
1418,51
1419,56
1420,2
1421,29
1422,3
1423,6
1424,20
1425,53
1426,44
1427,15
1428,53
1429,62
1430,22
1431,40
1432,9
1433,10
1434,32
1435,33
1436,12
1437,40
1438,27
1439,4
1440,45
1441,63
1442,60
1443,4
1444,39
1445,23
1446,30
1447,33
1448,1
1449,13
1450,11
1451,59
1452,42
1453,33
1454,41
1455,4
1456,16
1457,1
1458,38
1459,3
1460,7
1461,30
1462,5
1463,57
1464,31
1465,46
1466,56
1467,35
1468,25
1469,23
1470,10
1471,36
1472,28
1473,57
1474,39
1475,26
1476,59
1477,1
1478,40
1479,36
1480,33
1481,51
1482,48
1483,36
1484,37
1485,2
1486,6
1487,52
1488,2
1489,59
1490,59
1491,17
1492,42
1493,12
1494,5
1495,4
1496,57
1497,11
1498,2
1499,59
1500,26
1501,7
1502,23
1503,58
1504,24
1505,21
1506,25
1507,11
1508,32
1509,55
1510,62
1511,22
1512,31
1513,57
1514,11
1515,0
1516,8
1517,63
1518,28
1519,54
1520,47
1521,32
1522,15
1523,24
1524,6
1525,29
1526,40
1527,49
1528,46
1529,15
1530,10
1531,62
1532,21
1533,10
1534,49
1535,10
1536,43
1537,42
1538,22
1539,33
1540,45
1541,27
1542,58
1543,31
1544,57
1545,50
1546,55
1547,28
1548,35
1549,45
1550,15
1551,36
1552,23
1553,50
1554,34
1555,18
1556,47
1557,52
1558,60
1559,56
1560,31
1561,5
1562,14
1563,47
1564,6
1565,53
1566,7
1567,41
1568,47
1569,15
1570,38
1571,21
1572,9
1573,50
1574,5
1575,60
1576,29
1577,50
1578,23
1579,27
1580,5
1581,5
1582,53
1583,28
1584,13
1585,30
1586,0
1587,7
1588,17
1589,55
1590,35
1591,51
1592,58
1593,2
1594,3
1595,41
1596,24
1597,57
1598,6
1599,8
1600,6
1601,35
1602,45
1603,56
1604,13
1605,16
1606,9
1607,12
1608,51
1609,23
1610,47
1611,57
1612,40
1613,0
1614,32
1615,10
1616,34
1617,42
1618,59
1619,61
1620,19
1621,17
1622,37
1623,18
1624,2
1625,42
1626,48
1627,32
1628,28
1629,56
1630,38
1631,40
1632,35
1633,33
1634,46
1635,49
1636,6
1637,34
1638,18
1639,60
1640,8
1641,17
1642,57
1643,19
1644,48
1645,3
1646,16
1647,6
1648,31
1649,40
1650,11
1651,21
1652,57
1653,41
1654,63
1655,35
1656,54
1657,40
1658,0
1659,6
1660,56
1661,40
1662,18
1663,16
1664,14
1665,33
1666,49
1667,4
1668,24
1669,34
1670,58
1671,39
1672,62
1673,0
1674,56
1675,29
1676,12
1677,44
1678,50
1679,6
1680,19
1681,16
1682,31
1683,55
1684,18
1685,59
1686,37
1687,14
1688,25
1689,58
1690,40
1691,13
1692,13
1693,45
1694,50
1695,37
1696,6
1697,47
1698,49
1699,28
1700,60
1701,25
1702,43
1703,62
1704,21
1705,31
1706,43
1707,21
1708,0
1709,9
1710,37
1711,9
1712,24
1713,7
1714,34
1715,36
1716,25
1717,8
1718,19
1719,61
1720,21
1721,15
1722,48
1723,32
1724,24
1725,20
1726,30
1727,4
1728,16
1729,59
1730,26
1731,60
1732,57
1733,39
1734,14
1735,10
1736,30
1737,35
1738,2
1739,23
1740,34
1741,23
1742,12
1743,43
1744,28
1745,13
1746,5
1747,33
1748,37
1749,4
1750,39
1751,60
1752,46
1753,61
1754,22
1755,5
1756,10
1757,1
1758,1
1759,5
1760,6
1761,52
1762,30
1763,61
1764,20
1765,14
1766,43
1767,18
1768,40
1769,38
1770,7
1771,55
1772,62
1773,34
1774,17
1775,33
1776,24
1777,58
1778,56
1779,36
1780,28
1781,30
1782,40
1783,22
1784,58
1785,62
1786,14
1787,7
1788,43
1789,26
1790,20
1791,50
1792,7
1793,5
1794,7
1795,9
1796,51
1797,43
1798,28
1799,61
1800,58
1801,18
1802,48
1803,0
1804,42
1805,27
1806,48
1807,47
1808,37
1809,33
1810,60
1811,58
1812,44
1813,12
1814,8
1815,39
1816,57
1817,62
1818,43
1819,26
1820,21
1821,35
1822,39
1823,15
1824,26
1825,36
1826,55
1827,32
1828,29
1829,48
1830,12
1831,59
1832,10
1833,22
1834,9
1835,42
1836,42
1837,24
1838,54
1839,12
1840,63
1841,48
1842,11
1843,7
1844,33
1845,41
1846,32
1847,16
1848,54
1849,53
1850,60
1851,18
1852,49
1853,59
1854,9
1855,45
1856,61
1857,14
1858,32
1859,33
1860,33
1861,26
1862,18
1863,3
1864,4
1865,16
1866,28
1867,26
1868,18
1869,15
1870,13
1871,51
1872,47
1873,4
1874,45
1875,12
1876,56
1877,60
1878,43
1879,42
1880,45
1881,53
1882,9
1883,44
1884,45
1885,46
1886,59
1887,44
1888,9
1889,8
1890,52
1891,43
1892,12
1893,50
1894,51
1895,24
1896,1
1897,59
1898,10
1899,14
1900,42
1901,28
1902,15
1903,4
1904,39
1905,5
1906,22
1907,28
1908,0
1909,36
1910,21
1911,33
1912,52
1913,42
1914,44
1915,19
1916,36
1917,56
1918,35
1919,44
1920,4
1921,55
1922,39
1923,63
1924,39
1925,11
1926,20
1927,45
1928,60
1929,58
1930,14
1931,41
1932,25
1933,47
1934,9
1935,17
1936,49
1937,22
1938,54
1939,35
1940,52
1941,49
1942,51
1943,4
1944,55
1945,47
1946,1
1947,53
1948,18
1949,59
1950,17
1951,62
1952,3
1953,62
1954,29
1955,10
1956,21
1957,6
1958,3
1959,46
1960,46
1961,42
1962,61
1963,40
1964,20
1965,8
1966,53
1967,45
1968,33
1969,8
1970,1
1971,56
1972,15
1973,48
1974,23
1975,19
1976,28
1977,48
1978,26
1979,41
1980,48
1981,0
1982,28
1983,7
1984,17
1985,4
1986,24
1987,17
1988,34
1989,56
1990,58
1991,8
1992,3
1993,24
1994,52
1995,36
1996,37
1997,36
1998,45
1999,30
2000,51
2001,34
2002,14
2003,15
2004,10
2005,0
2006,2
2007,36
2008,3
2009,62
2010,2
2011,1
2012,28
2013,14
2014,33
2015,3
2016,56
2017,47
2018,15
2019,63
2020,18
2021,55
2022,51
2023,31
2024,27
2025,24
2026,28
2027,5
2028,54
2029,21
2030,36
2031,58
2032,9
2033,25
2034,44
2035,50
2036,15
2037,4
2038,23
2039,55
2040,56
2041,31
2042,34
2043,50
2044,40
2045,51
2046,50
2047,41
2048,48
2049,48
2050,33
2051,20
2052,55
2053,8
2054,16
2055,21
2056,44
2057,7
2058,56
2059,7
2060,29
2061,22
2062,32
2063,19
2064,30
2065,20
2066,41
2067,3
2068,6
2069,52
2070,42
2071,12
2072,9
2073,10
2074,21
2075,53
2076,62
2077,6
2078,7
2079,34
2080,28
2081,46
2082,40
2083,10
2084,10
2085,18
2086,48
2087,59
2088,48
2089,61
2090,21
2091,19
2092,27
2093,46
2094,52
2095,28
2096,46
2097,25
2098,60
2099,36
2100,17
2101,16
2102,37
2103,37
2104,61
2105,50
2106,20
2107,43
2108,54
2109,53
2110,63
2111,43
2112,30
2113,61
2114,60
2115,1
2116,20
2117,62
2118,21
2119,35
2120,4
2121,17
2122,60
2123,41
2124,54
2125,17
2126,39
2127,40
2128,20
2129,9
2130,24
2131,27
2132,26
2133,24
2134,2
2135,62
2136,10
2137,44
2138,35
2139,31
2140,22
2141,35
2142,60
2143,39
2144,8
2145,29
2146,53
2147,32
2148,52
2149,31
2150,9
2151,46
2152,19
2153,32
2154,9
2155,39
2156,29
2157,0
2158,47
2159,34
2160,58
2161,48
2162,10
2163,59
2164,25
2165,51
2166,60
2167,4
2168,49
2169,60
2170,31
2171,12
2172,60
2173,9
2174,25
2175,42
2176,54
2177,3
2178,34
2179,5
2180,21
2181,41
2182,38
2183,14
2184,57
2185,56
2186,4
2187,18
2188,22
2189,59
2190,36
2191,24
2192,39
2193,48
2194,15
2195,42
2196,11
2197,14
2198,9
2199,40
2200,35
2201,37
2202,2
2203,51
2204,29
2205,34
2206,61
2207,28
2208,2
2209,63
2210,56
2211,29
2212,59
2213,5
2214,54
2215,24
2216,47
2217,52
2218,43
2219,12
2220,59
2221,40
2222,4
2223,13
2224,58
2225,25
2226,3
2227,9
2228,10
2229,29
2230,54
2231,4
2232,42
2233,39
2234,35
2235,38
2236,30
2237,24
2238,28
2239,12
2240,28
2241,0
2242,36
2243,37
2244,58
2245,6
2246,46
2247,29
2248,42
2249,20
2250,34
2251,20
2252,17
2253,63
2254,2
2255,54
2256,49
2257,27
2258,54
2259,42
2260,42
2261,3
2262,40
2263,24
2264,6
2265,55
2266,8
2267,27
2268,50
2269,14
2270,9
2271,62
2272,20
2273,49
2274,10
2275,60
2276,46
2277,32
2278,33
2279,32
2280,16
2281,41
2282,57
2283,51
2284,15
2285,47
2286,30
2287,37
2288,54
2289,60
2290,22
2291,11
2292,13
2293,40
2294,23
2295,33
2296,1
2297,6
2298,6
2299,35
2300,20
2301,27
2302,5
2303,56
2304,24
2305,39
2306,33
2307,38
2308,38
2309,59
2310,16
2311,24
2312,20
2313,41
2314,44
2315,45
2316,4
2317,57
2318,7
2319,60
2320,42
2321,31
2322,28
2323,25
2324,40
2325,5
2326,30
2327,9
2328,54
2329,27
2330,23
2331,7
2332,52
2333,46
2334,16
2335,6
2336,8
2337,56
2338,41
2339,26
2340,56
2341,14
2342,36
2343,38
2344,48
2345,28
2346,15
2347,0
2348,3
2349,7
2350,57
2351,38
2352,45
2353,31
2354,18
2355,36
2356,56
2357,28
2358,23
2359,15
2360,60
2361,33
2362,50
2363,15
2364,30
2365,34
2366,29
2367,6
2368,54
2369,48
2370,11
2371,29
2372,40
2373,54
2374,34
2375,30
2376,24
2377,43
2378,43
2379,35
2380,1
2381,33
2382,32
2383,11
2384,27
2385,13
2386,42
2387,59
2388,36
2389,60
2390,58
2391,60
2392,28
2393,10
2394,11
2395,15
2396,51
2397,14
2398,60
2399,32
2400,15
2401,20
2402,18
2403,23
2404,12
2405,10
2406,0
2407,40
2408,15
2409,7
2410,47
2411,3
2412,59
2413,46
2414,47
2415,59
2416,5
2417,34
2418,18
2419,21
2420,56
2421,34
2422,13
2423,37
2424,33
2425,17
2426,24
2427,8
2428,36
2429,51
2430,1
2431,9
2432,54
2433,56
2434,60
2435,42
2436,7
2437,49
2438,39
2439,6
2440,7
2441,63
2442,26
2443,49
2444,63
2445,50
2446,59
2447,50
2448,20
2449,54
2450,29
2451,28
2452,58
2453,33
2454,25
2455,63
2456,16
2457,0
2458,44
2459,29
2460,51
2461,58
2462,24
2463,4
2464,19
2465,43
2466,61
2467,6
2468,34
2469,62
2470,49
2471,31
2472,34
2473,22
2474,41
2475,10
2476,59
2477,50
2478,17
2479,22
2480,16
2481,2
2482,20
2483,37
2484,55
2485,31
2486,39
2487,57
2488,4
2489,12
2490,7
2491,12
2492,19
2493,56
2494,8
2495,37
2496,63
2497,4
2498,48
2499,24
2500,12
2501,4
2502,22
2503,31
2504,2
2505,14
2506,35
2507,22
2508,23
2509,26
2510,49
2511,7
2512,63
2513,42
2514,45
2515,61
2516,49
2517,18
2518,53
2519,34
2520,4
2521,40
2522,10
2523,31
2524,51
2525,43
2526,7
2527,12
2528,10
2529,38
2530,47
2531,11
2532,40
2533,63
2534,15
2535,11
2536,16
2537,63
2538,45
2539,24
2540,28
2541,28
2542,51
2543,13
2544,14
2545,31
2546,30
2547,18
2548,39
2549,43
2550,58
2551,56
2552,42
2553,5
2554,15
2555,55
2556,60
2557,46
2558,32
2559,7
2560,22
2561,31
2562,24
2563,36
2564,59
2565,34
2566,32
2567,31
2568,12
2569,63
2570,36
2571,31
2572,16
2573,5
2574,28
2575,17
2576,55
2577,57
2578,33
2579,46
2580,2
2581,61
2582,59
2583,36
2584,27
2585,26
2586,15
2587,39
2588,57
2589,36
2590,53
2591,19
2592,41
2593,12
2594,23
2595,57
2596,60
2597,35
2598,14
2599,45
2600,0
2601,63
2602,7
2603,13
2604,54
2605,44
2606,13
2607,48
2608,11
2609,44
2610,13
2611,60
2612,2
2613,36
2614,40
2615,35
2616,48
2617,51
2618,24
2619,16
2620,15
2621,15
2622,36
2623,41
2624,8
2625,29
2626,61
2627,16
2628,39
2629,50
2630,14
2631,47
2632,25
2633,58
2634,58
2635,47
2636,5
2637,63
2638,35
2639,8
2640,26
2641,28
2642,41
2643,0
2644,34
2645,43
2646,17
2647,47
2648,27
2649,46
2650,57
2651,46
2652,58
2653,31
2654,13
2655,20
2656,37
2657,9
2658,41
2659,41
2660,31
2661,63
2662,62
2663,51
2664,17
2665,34
2666,10
2667,0
2668,33
2669,54
2670,11
2671,53
2672,17
2673,60
2674,58
2675,3
2676,9
2677,58
2678,4
2679,2
2680,6
2681,11
2682,32
2683,30
2684,2
2685,54
2686,44
2687,17
2688,50
2689,37
2690,59
2691,38
2692,36
2693,61
2694,50
2695,23
2696,45
2697,1
2698,39
2699,34
2700,41
2701,56
2702,63
2703,15
2704,27
2705,48
2706,21
2707,50
2708,30
2709,52
2710,57
2711,1
2712,41
2713,59
2714,31
2715,58
2716,10
2717,57
2718,26
2719,50
2720,30
2721,11
2722,4
2723,36
2724,33
2725,33
2726,47
2727,48
2728,6
2729,0
2730,23
2731,27
2732,57
2733,35
2734,14
2735,17
2736,7
2737,54
2738,8
2739,9
2740,47
2741,20
2742,44
2743,12
2744,5
2745,44
2746,40
2747,28
2748,25
2749,1
2750,43
2751,1
2752,17
2753,17
2754,47
2755,33
2756,5
2757,47
2758,18
2759,51
2760,50
2761,4
2762,34
2763,9
2764,13
2765,29
2766,37
2767,23
2768,57
2769,20
2770,8
2771,11
2772,3
2773,19
2774,13
2775,54
2776,32
2777,31
2778,55
2779,25
2780,31
2781,0
2782,26
2783,55
2784,11
2785,40
2786,5
2787,19
2788,20
2789,31
2790,3
2791,30
2792,4
2793,58
2794,33
2795,5
2796,43
2797,26
2798,47
2799,54
2800,4
2801,60
2802,1
2803,1
2804,10
2805,46
2806,39
2807,35
2808,44
2809,42
2810,29
2811,22
2812,58
2813,33
2814,26
2815,39
2816,51
2817,17
2818,59
2819,50
2820,54
2821,8
2822,6
2823,59
2824,22
2825,10
2826,8
2827,39
2828,50
2829,43
2830,10
2831,59
2832,45
2833,60
2834,31
2835,53
2836,61
2837,40
2838,5
2839,28
2840,36
2841,49
2842,33
2843,41
2844,7
2845,55
2846,24
2847,40
2848,15
2849,56
2850,6
2851,52
2852,21
2853,55
2854,10
2855,13
2856,18
2857,5
2858,32
2859,15
2860,41
2861,26
2862,3
2863,16
2864,25
2865,42
2866,13
2867,17
2868,28
2869,31
2870,37
2871,56
2872,39
2873,40
2874,5
2875,56
2876,21
2877,13
2878,34
2879,21
2880,41
2881,25
2882,5
2883,41
2884,56
2885,59
2886,31
2887,4
2888,12
2889,52
2890,34
2891,42
2892,50
2893,0
2894,15
2895,59
2896,38
2897,34
2898,15
2899,20
2900,23
2901,28
2902,14
2903,5
2904,58
2905,48
2906,44
2907,46
2908,30
2909,18
2910,3
2911,49
2912,39
2913,11
2914,34
2915,33
2916,58
2917,47
2918,22
2919,57
2920,43
2921,33
2922,61
2923,48
2924,62
2925,18
2926,9
2927,47
2928,7
2929,22
2930,18
2931,13
2932,54
2933,57
2934,46
2935,36
2936,48
2937,16
2938,53
2939,11
2940,48
2941,22
2942,31
2943,21
2944,18
2945,63
2946,32
2947,12
2948,25
2949,57
2950,54
2951,5
2952,14
2953,62
2954,34
2955,0
2956,1
2957,4
2958,37
2959,4
2960,55
2961,7
2962,58
2963,32
2964,37
2965,39
2966,36
2967,52
2968,42
2969,28
2970,51
2971,62
2972,34
2973,11
2974,5
2975,36
2976,44
2977,20
2978,10
2979,42
2980,18
2981,37
2982,16
2983,43
2984,27
2985,62
2986,37
2987,25
2988,52
2989,29
2990,54
2991,14
2992,56
2993,0
2994,31
2995,57
