ID,TARGET
1974,0.21021075463184957
1885,-0.04656467981945768
1845,0.09901855662961802
2033,0.37170852437687774
1657,0.04787683570236683
1884,-0.12495134786036098
2136,0.0014262862482391364
1227,0.23276066836426162
1325,0.243762797847634
2098,0.23186556621470727
1783,0.31297929896176274
1774,0.16347104600579515
1290,0.18502751426142988
1904,0.1616554248365468
1679,-0.18229436564139828
1285,0.25686234902156707
1643,0.04003252220608845
1740,0.07009459198125344
1954,0.23512563925130991
2120,0.2021481769897914
1785,0.28420785465772025
1633,0.36048978378972285
1427,-0.46427034878914086
1985,0.19750002135317296
1630,0.08147111397509117
1298,0.24704323085380026
1441,-0.0579859438147229
1918,0.4248822685173104
1240,0.11671825694304042
1903,0.285101708489683
1838,-0.07537966142168782
2009,0.1885764533983666
1523,0.2143425447525455
1259,0.3029890838620304
1666,0.1679782930293625
1373,0.07315421329445783
1251,0.1897418821027902
1480,0.46678857125083484
1599,0.23023273509269093
1702,0.20449111139268733
1928,0.40425322635650546
1396,-0.2636036542838993
1656,0.04070442113230104
1711,0.07817738655748337
1644,-0.04585373879371256
2006,0.20762948524259395
1406,-0.09954424278291309
1730,0.27447165156574094
1296,0.3094514870306554
2099,0.2067911350017368
1888,0.127873818100582
1557,0.22994882944271
1542,0.3716292608861159
1368,-0.10882985691279291
1446,-0.030173010090566027
1865,0.07509460802876074
1775,0.14394261218169876
730,-0.4440763713260103
273,-0.09359501093900972
911,-0.34064827929531266
274,0.17126340613623173
619,0.14089906776162114
31,0.18297250099607965
795,-0.015344755749519282
807,0.26504798358699244
751,-0.09616249934313119
234,-0.30244015357076903
244,-0.09576041104226084
299,0.3767158598608017
437,0.08491561892971014
716,-0.056001886593919456
617,0.11908208707235965
885,-0.22515715663025132
95,0.22416899009717395
750,0.04049769219177578
775,0.24048516012454757
784,0.252706971549921
802,0.2475470261969297
504,0.16516517570008837
798,-0.20151507625271953
403,0.26193030568989745
658,0.04541797989230792
369,0.35192405160882306
52,0.27209204082935473
513,0.08794112119848031
791,0.3780715682817294
133,-0.055898195964106626
815,0.1859817612166577
824,0.2004596394821335
179,-0.17808857368570508
124,0.05912835903653946
471,-0.20768375714249654
255,0.02709841660204186
916,-0.20467631354185434
153,0.025078677720329727
284,0.32341430355994477
387,0.2343942372359552
508,0.014930129935255068
598,0.1026504189633747
323,0.22973329645300467
703,0.3345493928823361
510,0.09670154570657881
592,0.19511706032319798
467,0.15692755307520878
420,0.3059391643757997
537,0.2430443765089087
410,-0.11072478407416149
425,0.3234313296279092
318,0.3294162809477826
87,0.3026652751112411
578,0.20781436515789833
863,0.17462807879110392
20,0.08600966258815083
602,0.03300804864513163
803,0.1812938166152681
151,-0.07968070527970868
706,0.11803034403329146
763,-0.16746724319928535
41,0.16967202553234426
484,0.24519262030684175
554,0.25588703503447296
203,-0.19088980651929904
56,0.2345700668114582
145,-0.09252996843692184
461,0.0929762690382394
585,0.17126840824767914
604,0.030713851742766834
903,0.0185348575989039
679,0.09044245681816382
692,-0.2855303761417047
816,0.24647899613404084
887,0.29368129497347195
697,-0.3297484770215729
143,0.19697478910465438
64,0.4749921333430137
590,0.28821181532377016
528,0.11585220179847276
454,-0.37254097126157754
685,0.3008615968872667
413,0.11430325972097005
67,0.10098680213024494
345,0.23906176755434155
375,0.23897015156466195
418,0.16309778237204903
874,-0.07862369268312112
596,0.3151979164554174
363,0.2213038181312792
60,0.34128026983884885
325,0.33891810906959036
104,0.08968200018262253
721,-0.25070370495163485
139,0.10656396483359198
897,0.3211261046176018
577,0.14371562892516854
75,0.10504607357898216
78,0.35394913758858937
73,0.15458893498245374
491,-0.16896052656844718
213,-0.2093643254749139
539,-0.25250819579584627
218,-0.11145893256252241
625,0.09095653662297863
846,0.17613576553642013
810,0.09210646864052716
222,-0.298923700671191
125,0.04542442828262868
665,0.530358729110194
261,-0.07865995014622999
804,0.253555309037884
828,-0.045702048251757874
898,0.2352107700998896
6,-0.000377874365588754
657,0.09322828154412983
770,0.18753860149317436
445,0.31667942502119867
870,-0.017728014745765366
734,-0.08244695975329362
683,0.032606085042278514
196,0.13588155315524197
329,0.14415076567385524
126,0.11392858679149243
381,-0.1704185100033057
399,0.011360903141876197
88,0.24160129574363576
880,-0.06557499561693962
194,0.03080231829139867
102,0.1842383503332464
699,-0.3211108640534138
593,0.07444662493328992
564,0.22983839791201882
172,-0.10310266929776334
483,0.22535094034854136
723,-0.18112518125514004
726,0.0867131437083169
378,-0.07239721038031811
385,-0.09361451695708907
270,0.2382084014788149
881,0.23260074942521552
30,0.22221092143564702
27,0.1234785833213067
700,0.007612721046793294
349,0.07658614707281286
530,0.28362243667142695
1942,0.0867131437083169
1699,0.22535094034854136
2020,0.253555309037884
1793,0.14371562892516854
2086,-0.017728014745765366
1744,0.11585220179847276
1755,-0.25250819579584627
1243,0.1234785833213067
1355,0.10656396483359198
1812,0.3151979164554174
2113,0.3211261046176018
1477,-0.07865995014622999
1939,-0.18112518125514004
1486,0.2382084014788149
2097,0.23260074942521552
1670,-0.37254097126157754
1561,0.23906176755434155
1289,0.15458893498245374
1986,0.18753860149317436
1545,0.14415076567385524
1677,0.0929762690382394
1809,0.07444662493328992
1000,0.02529738254548361
1913,-0.3297484770215729
1565,0.07658614707281286
1246,0.22221092143564702
1036,0.10692400273639996
2031,0.1859817612166577
1283,0.10098680213024494
1429,-0.2093643254749139
1410,0.03080231829139867
1029,0.023843087078722083
1318,0.1842383503332464
2032,0.24647899613404084
1434,-0.11145893256252241
2044,-0.045702048251757874
1291,0.10504607357898216
2011,-0.015344755749519282
1937,-0.25070370495163485
1320,0.08968200018262253
1901,0.3008615968872667
1881,0.530358729110194
1661,0.31667942502119867
1257,0.16967202553234426
1950,-0.08244695975329362
1412,0.13588155315524197
1818,0.03300804864513163
1707,-0.16896052656844718
1388,-0.10310266929776334
1541,0.33891810906959036
1700,0.24519262030684175
1129,0.07671964048222832
1342,0.11392858679149243
1276,0.34128026983884885
1206,-0.032259073824088894
2090,-0.07862369268312112
967,-0.07873767612293812
1597,-0.1704185100033057
1591,0.23897015156466195
1615,0.011360903141876197
2096,-0.06557499561693962
1294,0.35394913758858937
1915,-0.3211108640534138
968,0.019778821942818048
1222,-0.000377874365588754
1579,0.2213038181312792
1841,0.09095653662297863
2132,-0.20467631354185434
1873,0.09322828154412983
2114,0.2352107700998896
973,0.0951140312593825
1899,0.032606085042278514
1634,0.16309778237204903
1916,0.007612721046793294
1729,0.08794112119848031
1304,0.24160129574363576
1780,0.22983839791201882
882,0.23186556621470727
932,-0.1951897634836932
1034,0.11228333151428309
2014,-0.20151507625271953
1026,0.06183761309070962
448,-0.34295421436423174
988,-0.05034889415447784
773,0.06453512413220391
2101,-0.22515715663025132
1367,-0.07968070527970868
649,0.07509460802876074
177,-0.1362726026167667
1062,0.14093590031277548
228,0.14298803533907012
1010,0.06695170623946173
1047,0.015654152739275173
24,0.11671825694304042
431,-0.04500211915595585
326,0.3716292608861159
1002,0.020228535340751752
1874,0.04541797989230792
131,0.02239461359658375
890,-0.12052727505549725
1801,0.17126840824767914
501,-0.0011965961610216347
16,0.06543280496953566
1158,-0.15532964801848603
1653,0.08491561892971014
745,-0.18746104690592957
428,-0.04585373879371256
495,0.07817738655748337
778,0.0986065479375885
524,0.07009459198125344
1460,-0.09576041104226084
341,0.22994882944271
1489,-0.09359501093900972
334,0.4374347278014313
123,0.0693969083681106
1946,-0.4440763713260103
230,-0.030173010090566027
629,0.09901855662961802
1626,-0.11072478407416149
173,-0.017067046788850584
893,-0.04248657934903223
492,0.07854877999239304
384,0.14924160770640615
43,0.3029890838620304
121,-0.12925362399369267
591,0.31675096540987896
704,0.2725196228397183
249,0.027835188245099465
486,0.20449111139268733
339,0.11988366629588443
278,0.17873867833925897
463,-0.18229436564139828
440,0.04070442113230104
217,-0.26433521882016653
1349,-0.055898195964106626
191,0.05017885504904014
876,0.10450205677244914
223,-0.0029532745531753307
793,0.1885764533983666
1820,0.030713851742766834
707,-0.12204714154508013
271,0.3786913467787091
743,0.011572887652406993
569,0.28420785465772025
1236,0.08600966258815083
758,0.21021075463184957
558,0.16347104600579515
1154,0.13181721585681597
1311,0.22416899009717395
1932,-0.056001886593919456
2119,0.0185348575989039
1107,0.0326626642834744
373,0.2695774418197427
1619,0.26193030568989745
983,0.1257421384311352
1082,0.17480549325455613
1058,0.145415505916393
719,-0.1397603722518428
742,0.13280689876395096
782,0.3040621040647174
2079,0.17462807879110392
1,-0.060592651232938624
188,0.015174242156489534
1966,0.04049769219177578
1038,0.06657794472105699
900,-0.03518066834764247
855,0.25867833243469784
417,0.36048978378972285
962,0.0907177124663783
1687,-0.20768375714249654
1835,0.14089906776162114
1369,0.025078677720329727
1629,0.11430325972097005
2103,0.29368129497347195
1041,0.01285518818254755
790,0.20762948524259395
1585,0.35192405160882306
335,0.22918563739103115
2040,0.2004596394821335
2023,0.26504798358699244
225,-0.0579859438147229
1361,-0.09252996843692184
1490,0.17126340613623173
2019,0.1812938166152681
1087,0.031321699233630554
1594,-0.07239721038031811
1074,0.1540995260822115
250,0.1296995182740065
1601,-0.09361451695708907
555,0.26767367643037293
383,0.23023273509269093
69,0.25686234902156707
1164,0.1565751110725827
2018,0.2475470261969297
812,0.3278057438973317
109,0.243762797847634
1043,0.10123339585278418
1112,-0.007726423816717426
1181,-0.061019645656205476
1922,0.11803034403329146
1184,0.07119613803168538
687,0.285101708489683
1280,0.4749921333430137
1683,0.15692755307520878
11,0.23276066836426162
1979,-0.16746724319928535
2127,-0.34064827929531266
740,0.20261496950186428
80,0.3094514870306554
142,0.15097141335634245
768,-0.15360871238109242
1539,0.22973329645300467
1210,-0.004632160189524601
1155,0.08711146464444475
174,-0.024847942787936256
738,0.23512563925130991
2026,0.09210646864052716
264,0.46678857125083484
180,-0.2636036542838993
883,0.2067911350017368
1908,-0.2855303761417047
1359,0.19697478910465438
1268,0.27209204082935473
242,-0.05622777345962683
1114,0.1796559975773379
792,0.2253293290995792
939,0.2537460841405668
354,0.2580313677167421
452,-0.3236651456125977
427,0.04003252220608845
1151,0.026871604499698082
366,0.0012587734948667079
35,0.1897418821027902
74,0.18502751426142988
698,-0.03787328287058141
392,0.0878036104616915
1895,0.09044245681816382
155,-0.060550594147235334
1720,0.16516517570008837
1806,0.28821181532377016
1272,0.2345700668114582
1753,0.2430443765089087
562,0.38752053699786543
414,0.08147111397509117
1636,0.3059391643757997
280,0.4245798282254779
157,0.07315421329445783
434,-0.14902581151071997
872,0.13749120001249776
1808,0.19511706032319798
814,0.12110970696427827
1833,0.11908208707235965
2062,0.17613576553642013
29,0.2943935085335622
1724,0.014930129935255068
447,-0.08823875386867523
622,-0.07537966142168782
374,0.3349124830876125
688,0.1616554248365468
669,-0.04656467981945768
1303,0.3026652751112411
1919,0.3345493928823361
397,-0.12749253230210217
2007,0.3780715682817294
920,0.0014262862482391364
1395,-0.17808857368570508
1247,0.18297250099607965
1603,0.2343942372359552
1814,0.1026504189633747
358,0.16706163530093418
514,0.27447165156574094
2000,0.252706971549921
120,0.0258612259549161
1991,0.24048516012454757
1438,-0.298923700671191
573,0.3867439472435873
1967,-0.09616249934313119
559,0.14394261218169876
416,0.2591328795470244
614,0.1770954577006258
253,0.26717468684116785
544,0.21807468938401847
1794,0.20781436515789833
48,0.19642423319358893
821,0.29643069512869435
1770,0.25588703503447296
904,0.2021481769897914
140,-0.030781649873322908
589,0.17483926605167505
1534,0.3294162809477826
1471,0.02709841660204186
672,0.127873818100582
567,0.31297929896176274
931,0.1455750815349237
82,0.24704323085380026
1450,-0.30244015357076903
769,0.19750002135317296
7,-0.1713772504806561
1515,0.3767158598608017
152,-0.10882985691279291
441,0.04787683570236683
1419,-0.19088980651929904
211,-0.46427034878914086
1726,0.09670154570657881
475,-0.04966566913894842
608,0.05451005767849823
190,-0.09954424278291309
1341,0.04542442828262868
776,0.3414886300937849
1500,0.32341430355994477
307,0.2143425447525455
1340,0.05912835903653946
22,0.06653838748695466
411,-0.2569244265500478
668,-0.12495134786036098
426,0.3631433879378441
525,-0.4356838337035074
702,0.4248822685173104
305,0.21898599093743737
450,0.1679782930293625
817,0.37170852437687774
879,-0.26354007754559927
673,-0.12587715310674863
1641,0.3234313296279092
712,0.40425322635650546
1060,0.15888888408129553
